548.919	3222.99
547.6104	3201.201
547.7074	3188.241
547.2318	3163.212
547.103	3137.535
546.716	3126.195
546.0752	3102.138
544.5584	3081.726
545.369	3052.485
544.5704	3042.036
544.4564	3016.521
543.935	3004.695
543.2798	2981.367
542.9214	2956.176
543.8862	2939.328
543.1366	2915.919
542.9004	2889.756
541.33	2869.425
541.5974	2855.331
541.9246	2827.629
541.7168	2815.317
539.631	2796.525
539.246	2771.415
540.186	2754.405
539.658	2730.105
540.7882	2699.568
540.26	2687.985
538.8092	2667.168
540.2918	2635.092
539.3564	2625.291
539.6052	2597.508
537.9658	2577.177
538.828	2560.815
537.6846	2538.054
536.3006	2516.589
536.795	2501.685
537.1636	2473.254
535.3186	2453.814
535.9834	2437.776
536.1594	2410.641
536.978	2380.995
536.7662	2367.873
535.3396	2346.489
533.5558	2326.482
532.5572	2316.843
532.5666	2290.194
531.8398	2265.732
531.4696	2254.149
529.0428	2223.207
529.3206	2208.384
528.0444	2186.676
527.6132	2161.323
528.1134	2146.176
528.1172	2119.608
527.8156	2107.134
526.6586	2084.859
525.4954	2061.936
525.6554	2048.166
523.4072	2029.293
523.8382	2014.308
523.2112	1990.008
523.454	1961.415
523.409	1948.455
523.06	1922.535
522.9602	1895.643
523.2996	1881.144
523.483	1852.875
521.1956	1834.974
520.8464	1822.581
523.8416	1784.754
524.3458	1755.837
523.6462	1744.578
522.4792	1722.303
522.5312	1694.763
523.9878	1661.877
524.8632	1645.758
523.6322	1622.673
521.6482	1603.638
522.1302	1588.248
520.574	1566.54
521.5012	1536.408
520.5502	1525.878
519.5524	1502.631
520.8554	1484.001
518.8596	1464.399
518.5994	1438.641
518.51	1411.83
517.9812	1400.328
516.915	1377
516.646	1350.27
516.7036	1336.824
516.234	1310.985
513.7576	1293.084
513.938	1265.22
514.0554	1250.721
513.36	1226.34
512.158	1203.66
512.505	1188.675
512.125	1163.565
511.4112	1138.698
510.9736	1127.034
510.7474	1100.061
510.2402	1074.303
509.4868	1049.922
509.4516	1036.314
507.9898	1014.687
507.7222	1001.808
508.1042	973.053
507.4188	948.672
506.7352	924.048
506.0934	912.951
505.859	886.545
505.165	861.03
506.2228	843.777
505.2134	819.801
504.173	796.635
503.3678	786.267
503.6944	757.026
499.2636	732.969
500.6342	714.663
500.1116	688.824
497.7568	670.032
497.486	657.72
496.8258	632.772
496.7112	605.718
496.1916	593.649
495.476	569.025
494.3998	545.697
493.715	521.235
497.0798	495.072
493.2628	481.707
492.5922	456.678
491.5598	433.107
491.3248	420.147
490.34	396.495
489.3522	373.248
488.9154	347.166
488.3496	335.664
487.8622	310.068
485.3436	291.519
485.1674	264.951
484.636	253.125
482.0054	236.196
481.6668	210.357
481.628	183.06
482.4254	166.131
481.7246	141.669
479.956	120.285
479.4444	108.621
478.82	83.025
476.8114	62.856
477.0616	34.749
475.1496	27.864
472.4294	11.016
468.2534	-0.729
465.827	-5.67
458.5996	-5.751
451.4312	-6.237
447.516	-4.86
439.868	-4.455
432.3482	-4.212
425.1372	-3.807
421.3584	-3.159
414.1294	-3.969
406.7188	-3.483
403.1364	-3.969
396.0914	-4.779
389.0524	-5.589
385.2748	-5.103
378.144	-5.67
370.736	-5.67
362.991	-4.05
359.2228	-3.483
352.0504	-3.969
344.6376	-3.321
340.9058	-3.483
333.8136	-4.131
327.0828	-5.508
323.2652	-5.427
316.0688	-5.508
308.6362	-5.022
301.1034	-4.374
297.4944	-3.969
290.0482	-3.807
282.3414	-2.349
278.8368	-2.673
271.6862	-3.402
260.6642	-2.997
253.785	-4.05
250.3266	-4.941
243.0262	-4.617
235.823	-4.455
232.1542	-4.617
225.0762	-5.022
217.6152	-4.212
213.9822	-4.212
206.4976	-3.726
198.7372	-2.187
195.485	-3.24
188.372	-4.05
181.1854	-3.969
174.0046	-4.131
170.2832	-4.212
163.3486	-4.941
155.8808	-3.888
152.1138	-3.483
144.907	-3.645
137.5656	-3.321
133.8832	-2.997
126.5728	-2.673
119.4226	-3.321
112.4664	-3.969
105.388	-3.645
101.8642	-4.212
95.145	-5.67
91.2552	-5.022
83.7306	-3.321
76.588	-3.645
72.8254	-3.159
65.6648	-3.078
58.6024	-3.564
55.0688	-3.483
47.9218	-3.078
41.0964	-4.374
37.601	-4.455
30.4782	-4.617
23.4082	-4.617
16.1792	-3.807
12.6216	-4.131
5.4994	-3.564
-1.539	-3.645
