dDisplacement_nm_ori     dForce
733.098     1424.5876
724.223     1404.5226
719.739     1394.7722
715.342     1386.0251
706.199     1367.559
701.746     1360.254
697.216     1350.8172
692.855     1340.6906
683.882     1321.6915
679.372     1312.7876
674.734     1303.7584
665.894     1283.5366
661.215     1274.4132
656.844     1265.1958
647.706     1248.4227
643.536     1241.1805
638.903     1231.5555
634.388     1222.4322
620.961     1204.2169
616.529     1195.0622
611.937     1185.061
603.02     1164.5884
598.377     1154.305
593.975     1145.5266
585.12     1128.2205
580.574     1117.3728
575.915     1107.6224
571.473     1099.0634
562.407     1081.6633
558.164     1072.4145
553.511     1062.1939
544.527     1041.7213
539.992     1032.0963
535.487     1021.7816
531.157     1013.787
522.251     993.816
517.808     982.9996
513.206     973.7822
504.433     957.4794
500.067     949.955
495.789     939.8284
486.77     920.798
482.373     910.64
477.874     901.8616
469.291     882.4235
464.756     873.1121
460.395     862.8288
455.808     855.0849
447.169     837.2772
442.634     827.9344
438.319     818.09
429.176     799.2163
424.806     789.9675
420.507     781.3458
411.734     762.4721
407.235     753.725
402.704     745.1347
398.416     735.7292
389.705     709.4878
385.344     700.8661
380.803     691.8996
372.051     671.3956
367.567     660.9241
363.258     651.3305
354.233     631.7044
350.104     624.713
345.589     616.3421
341.239     606.9679
332.369     588.3451
328.054     578.6888
323.755     569.7222
315.065     553.5447
310.638     544.923
306.236     534.7337
297.504     516.3303
293.303     508.3357
288.984     499.808
284.525     489.2111
276.071     469.4283
271.86     460.2109
267.489     453.1254
258.603     435.0355
254.345     424.9716
249.903     414.0926
241.32     397.633
236.934     388.9799
232.707     379.9506
228.295     370.3257
219.558     352.9255
215.223     344.5546
210.93     336.4032
202.188     316.3695
197.904     306.8072
193.621     297.9974
185.136     280.3465
180.709     271.9756
176.343     261.5668
172.095     253.8543
163.41     234.0401
159.337     225.3557
154.895     216.6399
146.425     198.3619
142.008     189.3013
137.807     181.2752
129.394     164.6589
125.286     157.2285
120.863     147.7603
116.585     138.0413
108.136     121.8325
104.573     113.2108
100.089     104.3383
91.408     84.9943
87.115     77.2505
82.888     69.2244
74.676     53.141
70.526     43.7669
66.443     34.5495
58.01     20.0651
53.983     12.8228
49.746     5.9882
45.74     -1.693
37.436     -9.4055
33.368     -10.6282
29.203     -10.4401
21.217     -11.2866
16.99     -10.9417
12.984     -11.0358
8.876     -11.7255
0.864     -12.2271
-3.291     -11.6001
-7.41     -11.6942
