dDisplacement_nm_ori     dForce
753.091     1438.6959
748.52     1427.6601
743.918     1417.5962
739.516     1407.4696
730.558     1389.2857
726.172     1380.0056
721.487     1370.1925
712.462     1339.7187
707.886     1330.4073
703.716     1322.0677
694.398     1303.2881
689.919     1292.848
685.281     1283.9441
680.653     1273.5667
671.736     1256.7309
667.165     1247.1059
662.68     1237.5123
653.532     1220.363
649.11     1211.0202
644.513     1200.8622
640.137     1189.3875
631.025     1170.7647
626.644     1160.2619
622.16     1152.6121
613.413     1134.0519
608.774     1125.2421
604.409     1116.6831
599.986     1106.1803
591.301     1087.2125
586.791     1076.7411
582.261     1066.5831
573.391     1050.2803
568.953     1039.9656
564.726     1029.9017
560.149     1019.8692
551.305     1003.1587
546.728     995.1327
542.517     984.1283
533.471     966.3519
529.188     957.9183
524.591     949.4847
520.117     940.1733
511.242     920.3904
506.912     910.8908
502.397     901.6735
493.449     883.0819
488.878     874.5229
484.404     865.7445
480.188     856.3076
471.111     836.4934
466.715     828.6241
457.649     821.3192
448.82     799.8433
444.418     790.5319
439.944     781.3458
435.44     773.069
426.436     752.2515
422.09     744.6644
417.673     734.381
408.68     715.6641
404.216     707.0111
399.686     697.4488
390.99     679.6097
386.527     669.4204
382.14     658.9803
377.564     650.2019
368.971     632.206
364.467     622.8319
360.168     613.0502
351.21     594.5527
347.055     585.3667
342.591     576.4001
338.143     567.9978
329.33     549.6885
324.954     541.3803
320.675     530.7521
311.825     513.979
307.424     505.2945
302.976     495.1993
298.692     484.0381
290.012     466.8574
285.677     459.5525
281.198     451.0248
272.544     432.5274
268.034     421.3662
263.941     412.525
259.544     403.966
250.859     386.1269
246.421     377.3485
242.164     369.1657
233.627     352.9255
229.313     345.119
225.024     324.1134
216.442     306.87
212.22     297.872
207.932     290.0341
203.71     283.4189
194.855     263.2598
190.592     252.7257
186.129     244.4488
177.721     225.9513
173.201     216.4831
169.02     208.3004
164.68     199.616
156.216     181.4006
151.866     174.5033
147.603     164.4081
139.01     143.8727
134.881     134.8434
130.947     126.7861
126.767     117.8509
117.973     101.3285
113.674     93.8982
109.504     85.4959
100.978     66.9985
96.854     60.2892
92.483     53.0783
88.333     44.8642
79.808     30.2857
75.766     22.1029
71.431     13.8574
63.219     2.9157
58.853     -1.693
54.688     -4.4519
50.738     -5.706
42.434     -4.9536
38.186     -3.7935
33.877     -3.7622
25.634     -4.2011
21.546     -3.8249
17.463     -4.2638
13.231     -4.7968
5.029     -4.4206
0.797     -3.0725
-3.054     -2.6022
