dDisplacement_nm_ori     dForce
698.625     1285.1668
693.986     1276.9841
684.437     1256.6995
680.015     1247.4822
675.181     1239.2367
670.486     1229.3295
661.107     1210.5813
656.53     1201.019
651.758     1190.5789
642.384     1161.4219
637.674     1152.8002
633.051     1143.9277
623.486     1125.9318
618.812     1115.8052
614.174     1107.7792
609.371     1097.3391
600.048     1078.6849
595.261     1069.0286
590.674     1060.0306
581.099     1042.3483
576.651     1033.0055
571.838     1022.7849
562.371     1003.9739
557.547     993.8473
552.95     983.7521
548.255     974.4093
538.974     955.5669
534.078     946.0674
529.394     934.4359
519.983     916.5341
515.484     907.0032
510.779     897.3156
501.266     876.5608
491.701     866.6223
487.238     856.9974
482.409     848.1248
473.086     830.3798
468.201     820.5981
463.537     811.2553
454.204     795.0465
449.622     784.2302
444.824     772.1598
435.46     756.1704
430.704     744.4449
426.096     734.7573
421.463     726.5431
411.971     706.6662
407.327     697.8564
402.535     687.4476
393.315     670.3923
388.661     660.736
384.033     649.1986
374.427     634.1812
369.928     622.393
365.207     611.3258
360.646     600.729
351.076     585.3353
346.52     574.0801
341.861     562.7621
332.58     545.0798
327.761     533.9186
323.118     525.9866
318.449     515.6719
309.244     499.9334
304.529     491.8133
299.793     480.464
290.434     459.866
285.672     452.373
281.224     443.3123
271.783     422.8711
267.155     413.3715
262.306     405.032
253.101     387.7572
248.437     375.5301
243.86     366.7516
239.032     360.9829
229.786     339.507
225.004     328.9729
220.479     318.4701
211.043     299.4396
206.528     292.7304
201.792     282.5724
192.7     263.6047
187.933     254.2305
183.177     244.2294
173.844     228.6476
169.247     219.5243
164.737     210.589
159.991     200.5252
150.698     179.5509
145.901     171.4622
141.381     163.3421
132.104     137.1008
127.476     126.2217
122.678     115.7503
113.366     98.068
108.594     90.5436
104.197     81.0127
94.705     62.4838
90.143     53.0783
85.366     45.115
80.702     37.7787
71.472     20.1591
66.834     11.0985
62.123     3.5427
52.785     -10.0639
48.065     -14.4531
43.365     -13.5439
38.793     -11.5061
29.3     -11.7569
24.657     -12.0077
19.823     -12.478
10.68     -10.9731
5.857     -11.3179
1.275     -11.0671
-8.284     -13.5126
