dDisplacement_nm_ori     dForce
745.095     1400.729
740.436     1389.1289
735.618     1370.945
731.052     1360.9124
721.749     1344.6409
717.198     1335.1414
712.457     1325.4537
703.232     1308.5865
698.491     1299.9021
694.048     1287.9258
684.622     1269.1775
680.092     1257.7968
675.351     1248.6735
670.702     1241.0864
661.611     1222.7771
656.916     1213.7791
652.319     1201.9282
642.862     1184.4653
638.353     1174.9658
633.689     1165.6857
624.386     1147.9093
619.676     1138.5352
615.156     1128.1578
610.533     1119.9436
601.39     1097.4332
596.618     1086.1779
591.975     1077.274
582.698     1060.4069
578.332     1050.5938
573.612     1041.1256
564.351     1021.7189
559.496     1011.5296
554.889     1000.5252
550.487     988.9878
541.185     971.2741
536.444     963.1854
531.651     953.9367
522.524     937.0068
513.391     925.4067
508.65     916.8163
499.445     898.068
494.781     887.189
490.343     878.0657
485.726     869.1931
476.454     849.1281
471.734     842.4502
467.054     833.609
457.85     812.8229
453.288     805.3612
448.753     796.9589
439.374     777.4269
434.756     767.6452
430.112     759.0861
425.633     748.5833
416.326     730.3994
411.775     721.9971
407.024     709.9268
398.025     689.3914
393.243     680.4562
388.671     672.3988
379.261     653.4624
374.9     644.5586
370.185     636.3758
361.052     619.9162
356.301     610.5107
351.724     602.9236
347.209     592.2954
338.03     573.6411
333.397     563.4205
328.677     553.5761
319.549     535.4235
315.05     526.7704
310.524     517.1768
305.794     507.2383
296.656     489.2738
291.946     479.5235
287.641     469.6791
278.324     450.3978
273.824     441.9329
269.165     435.3804
260.177     414.4061
255.487     405.9412
250.941     396.0027
241.598     376.6901
237.114     367.5354
232.532     348.9439
227.955     337.8767
218.807     320.7587
214.262     310.6635
209.737     302.0731
200.727     286.8362
196.13     277.4935
191.44     267.8371
186.998     257.9927
177.762     243.1007
173.566     235.106
168.902     227.5189
159.78     206.6074
155.1     195.164
150.606     185.0061
141.556     166.7281
137.123     156.382
132.49     147.8857
127.908     139.3894
118.791     121.3936
114.446     113.1481
110.193     106.4702
100.824     85.057
96.299     77.9089
91.599     70.0709
82.739     54.4578
78.172     45.2718
73.735     35.929
69.06     27.9343
60.262     13.0736
55.67     3.2606
51.273     -6.1449
42.115     -20.4726
37.749     -24.0467
33.306     -26.0219
24.369     -25.05
19.736     -23.5764
15.283     -22.6359
10.788     -21.7894
2.052     -21.2251
-2.494     -21.0683
-7.101     -20.3786
